Gene Margin.Posterior.Prob
7384 6.91853877521353e-08
8085 0.000983482517812106
14818 2.01400010002573e-08
18105 0.000123079688807981
24134 1.11289934623393e-06
2898 1.55431223447522e-15
140 1.08054143410641e-09
20197 0.00272914360923271
18511 1.57093962283028e-08
24909 9.05028239017724e-08
1152 1.04935966693809e-07
1591 1.6062000498529e-06
1863 0.00557739177349514
3247 0.00105475018903523
9073 1.92141515817923e-05
10249 0
14602 6.13488686074248e-07
23016 0.00506374483231398
23072 0.0036399618808638
1351 3.41509891825797e-05
3925 0.00295614635507746
7972 6.29600482859871e-09
21088 0.000534388122268248
2131 0.000806128879051071
23657 0.00469743628512076
2245 0.000130190929906737
860 9.55264304214332e-07
1745 1.01851558257371e-05
1772 1.98115030717316e-05
2206 0.00549207935593787
2314 0.000776606555079384
2401 1.64805724622852e-10
3021 0.00302449846743824
3254 8.08125675044735e-07
3490 4.3395309567984e-10
3603 4.03130552095732e-06
5653 0.00601061932165081
6093 4.42877954215382e-05
6425 0.00628625615435197
6887 1.75575048138032e-05
6941 0.0057619532177402
7254 0.00523575130322274
7255 0.00339688375141445
7715 0.000194019127709999
8933 0.00559265686255395
9256 0.00502014161977982
9854 5.7389981655831e-10
9860 4.34913184355068e-08
10642 0.00606676568786135
12481 1.69042557729426e-12
14199 1.69749934553209e-07
14926 2.29438690269035e-12
15211 7.20887561089789e-07
15755 0.00227061630385306
15949 0.0049503095790252
16998 0.00619340132696322
19129 0.00244704555160591
19537 3.43004382108436e-05
19799 8.65717833753443e-07
21957 1.37988065418426e-10
22642 0.00533147997137573
23145 0.00346546689702276
23513 0.0052347308186349
24363 0.000104300835543691
7133 2.75396160653862e-06
7161 0.119622091078374
13206 2.80158465648661e-07
17093 1
733 9.17322651172725e-09
1907 0.00284076788405274
20560 2.22044604925031e-16
7712 0.00121254818153271
1592 0.00176502648183285
20868 0.00291547158685135
2128 0.000200828107546291
2279 3.46263576700423e-08
4493 0.00539635012685391
8999 0.00539899142573474
9217 0.00259715123254278
9379 2.28325788687034e-06
9872 0.000359697978728146
17044 0.000496584998721294
19459 2.30507511411737e-07
21411 0.00526453180947251
23099 1.95532479096983e-12
16919 0
2913 8.15329497461104e-06
2463 2.50405863178038e-06
8408 0.00126716872277854
14977 0.00571605617092141
19088 4.8999993201071e-05
23185 0.000207433454478156
24290 0.00187807851805788
24792 4.3710812747122e-11
24559 3.76143207153623e-05
10115 0.00582796072057457
3215 1.39596882720028e-07
17239 1.64416274939239e-06
228 0.00026927087637385
7450 4.61638002778875e-05
24309 2.29306812123964e-05
4079 0
3108 0
16607 1.12980735877954e-11
17806 0.00010659904641841
577 0.000418010576771377
833 0.00434128518217636
1810 9.03097818749643e-10
2469 0.00590020433266947
4065 8.06133751636295e-05
4325 0
4597 0.00614934704006986
4815 0.000160294089520563
5348 1.01296425403241e-06
5586 0.000816144087609993
5697 0.00047077570741183
6164 0.000620095787265185
6358 0.00313545046449193
6480 9.76725664114664e-06
7950 0.000871621633178443
8517 2.92540880408865e-09
9191 0.00517825443167874
10108 0.00606517924720085
11581 5.44958561610187e-08
12552 0.000517125964810017
14329 0.00614731832859727
14802 0.00608883896466772
14938 7.05039089199389e-05
19004 0.0060011859458553
19903 0.000723717837626148
21366 0.00681308519857537
21395 5.71072095711944e-06
21955 0
5117 0.000136282860590087
7122 3.66744412616526e-11
20060 3.56177599636354e-08
20982 1.66200386786386e-11
6428 4.33103105601518e-07
1561 0.00433463184100502
5185 0.00638178195643746
5263 0.00595886593777417
9360 0.00133280985074091
11553 1.20161290684262e-06
17288 0.000606395607792964
632 0.000137766998029254
7285 0.00453513428884389
7896 0.0010739950804195
18492 0.000773191364440984
475 8.47142717308458e-07
14617 2.08528749823245e-11
16368 6.7701400041642e-13
21342 1.25897361191729e-06
14885 0.00104888788777524
14385 8.97060203897126e-14
3873 1.44112943800678e-09
5433 1.70199410121086e-11
6829 0.000786380254629959
8425 0.00110766299918441
9308 0.00504487105720242
9816 0.00606295196300954
11607 2.38877940900162e-05
20405 1.82331927334189e-11
24960 7.77550057833309e-05
20329 0.000554470635300675
6 0.000321947138836931
9567 7.2710863240899e-05
11822 0.00114393643424737
9619 1.33226762955019e-15
5719 0.0152528488909029
12212 1.26335390815413e-07
13660 1.23254739747836e-11
6541 3.00996138055121e-05
6834 0.00434330678771033
7193 0.00219923458163085
8146 0.00550058427474009
8488 0.000207729756359076
9830 6.42821069263277e-07
11323 0.00455877613381961
15847 0.000793906597041483
19851 0.00581512667924899
1651 0
1865 1.64514046829822e-09
6728 0.00526027839078669
8227 1.33226762955019e-15
9529 1.47998559141271e-05
13847 0.00442546387770859
13930 0.00384876180090743
15086 2.76952683009313e-10
15108 5.58088848620075e-05
16985 1.87911086690917e-09
17099 1.92534876930495e-12
7132 0.00301874619750542
11481 0.00139917314414595
15370 1.38241796571181e-05
5106 1.04276587364893e-11
5275 0.00125579601810988
6128 0.00360115009169903
6405 0.00112054924003036
7085 0.00025733480464285
24878 1.16496598190352e-06
1054 2.83813639256891e-10
1751 0.00494875204733003
2275 0.0063662074931583
2850 6.77051407182994e-06
3208 0.00550163764964684
3917 0.00093139739594017
4940 6.45918873942719e-11
5301 5.73931541760775e-05
6044 0.000301962478089113
6219 0.000125742779178317
6597 0.00580760146549586
6986 0.00433903698817029
7091 9.65402328093612e-05
7121 0.00446331310956904
7380 3.11818047354917e-05
7409 8.25509318680417e-07
7497 4.37518975460183e-05
7639 0.00468578806373809
7674 0.00598682651714866
8025 1.03081697622187e-08
8120 0.00232871587934969
8184 0.00273595873539745
8277 2.82472465962247e-06
9538 0.00254046250894813
10089 0.00283936662903761
10124 0.00471017444277411
10468 0.00443483001390066
11041 0.000746661347546418
11510 5.67274159124498e-06
11671 0.00121276848258667
12075 0.00254536778887038
12294 9.42825211236453e-08
12855 2.34943176025126e-11
13396 4.1098457970179e-11
14037 5.1219659624735e-09
14967 0.0049211284097217
15554 0.0013950583691047
15896 1.66270628376708e-08
15956 0.00296779327580587
16137 0.00678325067159713
19577 0.000476863621085677
20185 0.00477309138094484
20306 2.2966073487396e-12
20659 0.00174981015896514
21098 5.085797618265e-06
21223 0.000231992613899834
21301 4.72812828888891e-08
22443 0.000185452247317142
22497 4.44089209850063e-16
23062 0.00019796438787012
23274 0.00513159225446747
24663 0.00500035016900158
14454 0
5196 5.23914245320611e-12
17816 2.4103589619795e-05
19164 0.000304082888165524
6440 5.22482945797265e-10
9252 0.000265508674629711
22873 0
6063 2.13346507875745e-05
17558 1.38001745551009e-05
6300 1.3975414563272e-05
4995 0.000275705045841956
5077 0.00563164280098849
12992 0
17373 0
24447 0
24809 0
25026 0
11086 7.70494779089859e-14
18843 0.00230808122076287
256 5.86042325778635e-12
623 3.73034936274053e-14
715 6.71012134745297e-11
3805 2.22044604925031e-16
4968 1.14077994345374e-05
12998 6.48730325566449e-05
13935 1.80309921304911e-06
15642 0.00553188384886438
15849 1.94187518209876e-06
15947 9.54120019214244e-06
19731 1.26108878895081e-09
22524 0.000242458270519386
9156 0.00066625062678094
2042 6.12039556814326e-05
2144 0.00268508361382924
5811 0.005751301710474
5917 7.9684202569652e-09
6750 2.71563620701798e-07
7646 0.00623766203075793
8742 7.0829989689658e-05
8748 4.07382875211582e-08
11347 2.56305258161671e-06
11594 0.00328493229300542
12193 2.88008472879575e-05
13297 3.32935610414253e-07
16624 6.63276766843524e-10
18493 0.0015310940616664
22818 3.42500332817242e-06
23770 0.00322331849161506
24887 5.56136915177419e-05
15115 0.00275511518973637
15230 8.3616629595884e-05
2087 0.000237696883131355
10343 8.2359674635768e-10
1088 0
1094 2.22044604925031e-16
1221 0
5159 0.00313643806303121
11551 0.00504304021475066
15757 0.000672859993168018
2412 7.10327751933804e-05
9187 0.000954852973118703
15814 0.00367066773964553
18244 2.25153229393982e-13
20975 0.00243553870667435
21690 0
19718 0.00140620805403191
2213 0.000856706411859309
2316 0.00584944173495316
3337 0.00597944393057093
5111 0.00551028198089332
5144 0.00221755915839372
5467 2.12052673198571e-08
5555 0.000165774831481502
6355 0.00607321074020728
6517 0.0025611376782374
6520 0.0021055414536838
6743 0.00111126160578445
6865 7.00229099148686e-08
7086 0.00627522832413863
7137 0.00610386758019688
7200 4.19355273014732e-05
7564 0.00169019464596243
7771 1.25758292668365e-10
8266 0.00422949157446484
8340 0.00532991507358305
8360 1.85479453274073e-06
8428 5.98522442718519e-08
8575 0.00150760431785735
8605 0.00626655678119892
9571 0.00011046988139507
9572 1.01979770184002e-08
9610 0.000195544745733689
9739 0.000178675170111386
9919 0.006164115611201
10064 0.00279631233734534
10154 0.00603819678555051
10790 0.00180700874442619
11473 0.000449888965596501
11474 0.00567582855519488
12257 0.00121957386257521
13153 1.30504547168897e-08
13626 0.00452118693192927
13845 0.000856391093067566
14347 0.00432270187989447
15454 1.5133767320652e-05
15717 6.65667521104751e-12
15729 0.00309265774294176
20580 1.74414416020952e-07
21528 5.03810326790699e-10
21657 0.000294650049940892
21701 0.000470025580443512
22037 0.00435844719938694
22229 0.00598110418696185
22834 8.13555411927069e-09
22944 1.79856129989275e-14
23307 4.02880133754113e-06
23471 2.8897018133911e-07
24934 6.17728090901437e-13
20963 8.54724623300385e-07
11513 9.99200722162641e-15
20775 2.09326174590574e-05
24027 7.4194411947559e-08
3287 6.63924693000695e-10
8027 9.73607028331713e-09
11832 0.0055416948962812
14635 0.00441452690792377
7401 1.34261490813969e-11
1167 0.00234722905455931
2003 6.21725139149376e-08
3191 5.44284536685424e-06
5018 1.90694974282479e-05
6398 4.78028383543716e-06
22869 1.94805216402472e-09
14213 0.0016787608739125
7802 1.29591892772396e-11
7694 7.39835626040186e-06
1066 0.00612120641511626
1847 3.0444564325105e-07
2832 1.00941477398919e-12
3249 0.00326281539208217
5821 0.000341630501648482
6754 0.999999999999966
8152 1.52039684175875e-07
8189 0.000426687775270773
10622 0.00447428151973717
14833 1.2862822565296e-05
15924 0.00211260656055989
16828 1
17378 3.84551891718932e-06
22313 0.000361404509146457
24976 0.0024538340300776
14951 0.000500144751720999
16256 0.00310953479001574
364 0
6463 9.6184741615879e-08
7529 3.69454378201794e-09
6117 7.53699332778357e-06
10289 0.0027902573523968
10304 0.00292054819943843
10416 5.5478066585124e-11
17374 0.00378283040270633
17669 0.00135119048039378
333 0.000180270222650991
2744 0.00300217733541008
3273 0.0051925524201869
7779 0.0052246863868769
7951 0.00159752065220287
8724 0.00467212980603493
10517 4.44089209850063e-16
4955 8.40320310557807e-05
8503 0.000424033503469312
514 9.91385332382855e-07
7516 0.000787382010112636
9916 0.00177698347832167
13528 1.21886833959195e-09
17775 0.000174001797859757
20028 0.00468973317166099
21632 4.2679934625367e-05
24913 3.00424731758397e-08
24916 0.00030523786784098
268 0.00027140362349154
925 0.000176038411428658
1788 0.00424281110209268
1859 0.000642193126336732
2026 0
3138 5.2690708351788e-05
3516 0.00561261588954498
4812 1.08324995184983e-06
5064 0.00117156689387776
5375 1.74186620682804e-09
5478 0.00625788215445833
5575 0.00055679322302904
5830 2.19215667829342e-06
6115 0.00605522070370856
6563 0.00591736159576139
7317 8.18571763383513e-06
7515 0.00375497254259949
7590 0.000255246349670446
7594 0.0550288944797196
7723 4.57528275434882e-05
8023 0.00397302178820169
8216 1.47593490085196e-06
8325 3.62942330389693e-06
9162 0.00451708707793763
9322 0.00480906131280223
9615 0.00375046469483042
9863 0.00126213298307787
9944 0.00414405452293631
10479 0.00618549048889239
10897 0.00630672493507689
10903 6.68060905939516e-06
11037 5.53106171470308e-05
13075 0.00511797262935731
14197 0.000335465692315129
14301 3.827958157121e-05
14339 0.00147543316908738
14376 0.000883027627280208
14473 0.0060225283443428
14796 7.32416055027052e-06
15066 0.000702186189692533
15160 0.0014992520922007
15278 0.000981719285240379
15372 0.00607685522606349
15395 0.0015332548186775
15441 0.00491111914446785
16459 8.34343705236051e-11
18224 0.000993453482377449
20114 0.00583531125013836
20208 0.00559045418665938
21092 0
21100 8.04325861469835e-09
21791 0.000449345580106675
22147 0.00605447373739165
22397 5.15025327946228e-05
24021 0.000288291964567033
24213 1.26568533431737e-10
24391 2.83506868059558e-06
2535 0.000119303890416922
4358 0.00356339292564778
6342 6.21681671586494e-07
9395 9.27360084282958e-05
18807 5.58526382476998e-07
11537 0.00130809099601581
20598 2.76741518590029e-10
7371 2.09251428062718e-06
11757 2.88657986402541e-15
24620 0.00345391265705863
1249 0.00331625031414307
2496 0.000402812308990308
2498 0.0013619414047451
5027 0.00564113399353672
5378 6.2056660071419e-05
5721 0.00519603269128888
6197 0.00620430591533772
7459 1.05183639576012e-10
8720 3.74257256271493e-05
9172 1.21340725467434e-06
10456 0.00482053320068376
12953 0.0058726500336832
13412 6.48769094002688e-08
18605 0.00431675683428434
18786 0.000172659313257273
18971 0.00588525613462154
22321 6.68199016173876e-06
22768 0.000103775437693576
24270 1.59935822343638e-05
9401 1.99840144432528e-15
20862 0.000441849652607962
8834 1.85087186302946e-05
20854 5.81601433680135e-12
7632 0.00434027212950827
11642 0.00489020754434855
12386 1.98795975459021e-07
16151 0.000121855763823064
21018 0.000101445055136096
9811 2.10890400398345e-06
5382 0.0052213731923082
13768 6.66133814775094e-16
23576 2.58890686666291e-11
10078 2.36055619495801e-12
21347 1.10023011201665e-06
24899 3.1426319835326e-07
6265 0.000660989110290777
21794 0.00318045751874252
21797 0.00168410795473661
295 8.99466723325304e-10
258 1.60861990394778e-09
1689 0.0026926887605534
2089 0.00557835561410602
2501 5.04418729008194e-12
3997 0.00299792791911901
4323 2.22044604925031e-16
4969 0.0056022898759891
5251 0.000182206441287969
5284 0.000158323938300398
6595 0.000115458332483831
6615 0.000133961299963459
6867 0.000151438148750738
6966 0.000441194043648396
7214 3.7808931680372e-05
7263 0.00249178209071532
7295 0.00569174432475639
7506 0.00408938583753582
8394 0.00459293779662073
9349 0.00111936045790928
9590 0.000141280793344523
9813 0.000341529175993061
10014 0.00605617880929343
10198 3.01392396186984e-05
10503 0.00497434238431671
11387 6.74830902583912e-05
11452 0.000542302391098093
11491 2.32804142630272e-07
12818 6.67296847445265e-07
13089 0.00590398331366648
13472 0.00394606766607375
14235 0.000747610862246617
14678 0.000621825085191707
14807 0.00182096675483034
15889 8.47158028171036e-05
15963 0.00583539775667785
16298 0.000613455137436936
16748 0.00113504698979472
19132 2.22044604925031e-16
20825 0.00107664190902446
22395 3.60893670503515e-08
23220 0.00622646549596184
24829 2.16234875818344e-05
24850 7.02052226349004e-05
20793 8.03734856447136e-12
24216 0.00144770758432178
20563 3.24384963334978e-12
768 2.98103441931374e-08
4932 0.0053774270682132
5141 3.57229507591539e-05
5793 0.00253413296543847
6863 0.00555144599340551
7963 0.00550576672383651
8063 4.89466884801004e-08
8209 3.63075670750668e-07
9031 0.000669521638426929
10079 0.0026686379075227
10773 3.53289201227014e-08
10882 1.91746322708575e-07
11599 3.64124775598107e-06
13818 0.000688828619464288
18122 1.47918142956449e-06
18882 0.000181648972104598
20984 5.26378219556367e-06
21414 0.00346452379508622
22907 0.00231134746880157
23940 7.0665833009631e-06
24879 6.54065842964346e-05
4458 1.85726296912936e-05
14598 0.000297539292463789
2022 1.11022302462516e-15
8328 0.000750773845511921
9226 0.00512532244078678
11959 3.28240357561072e-07
18319 1.29442520028222e-05
21080 1.33226762955019e-15
24022 0
14244 4.7520536394785e-09
4877 3.33656747109057e-06
6080 3.45894424214066e-11
7432 6.90427689398199e-05
10483 0.000133974036455431
11423 1.78439485409854e-11
19448 1.3545538024573e-09
19578 1.5294849251779e-05
21373 5.24126053669249e-09
24771 0.00311013092602019
11868 4.14004893700692e-08
17262 0.00215528833437628
6094 0.00506854589784933
9613 5.98778360227925e-10
3211 0
10776 0
16386 4.30761116820833e-06
22819 0.00155258934487845
1075 3.2943382424544e-05
1076 0.00228915216363257
2854 3.7363445670735e-12
4115 0.000552164973050995
5778 0.00110629357629866
9570 2.16915374551263e-12
14705 2.56867429988539e-05
2768 0.0011249666979789
17867 1.12346503655658e-07
16920 0.000867108079205092
9837 6.89250090224469e-07
1857 1.28649602082476e-09
6207 1.02353221897999e-07
6499 0.00540427136200949
9920 1.29501587231573e-09
15799 2.61679877766596e-09
18031 7.86351039838706e-09
24940 0.000569769136890885
426 0.00494064975947806
1042 3.872600808974e-05
2555 0.00375780620845678
5286 0.00558881624841834
5355 0.000369111002223588
6102 0.00111241829127307
6925 0.00211971572279224
7734 0.000215696758201323
10670 0.000101771137841156
13341 0.000935867917168043
14837 0.003746305452757
15570 4.33253433129721e-11
16366 0.000525173921880229
17354 9.24388155683076e-05
19852 1.55195123027196e-05
20147 1.4276821916015e-05
21055 0.00287058182686106
1203 0.00440421184454465
8365 5.87736832515784e-05
10653 0.00481774538759971
13017 0.0030747745035693
14365 0.00332653051565546
17475 0.00319664199283987
18092 9.53589596175419e-09
21137 1.04045438931166e-10
22868 4.82769380028003e-12
10173 0.00103287672203201
16097 3.12420067527519e-06
18379 1.5978283807172e-08
10729 0.00511071039146804
2846 1.24300757631257e-06
6973 0.000345267086195866
7303 0.00231170294563088
1048 0.00194268367708317
1777 0.0044648976492323
2451 0.00404053899446788
2966 0.00562348587458106
2979 0.00272836146560596
3772 1.97785286868424e-05
5316 0.0063243642828994
6495 0.00357885709292227
6689 0.000170494704751611
6798 0.00462536688822257
6844 0.00433273428297964
7313 0.00589886351598989
7417 0.00625735849419939
7702 0.00021124070991263
8445 0.00373466575928494
8887 5.60296694633866e-05
10055 0.00438164891229265
10357 1.37921873921698e-09
11321 0.0019043881716283
13083 1.68978185299817e-06
13148 0.00436692999325594
14203 0.000803702289317365
14357 0.00600444843737291
14645 2.22044604925031e-16
15538 2.08943973234454e-13
15616 3.68421515517525e-10
15750 7.83750842003883e-12
16236 9.09485830646872e-07
16295 0.00594218914919731
17280 1.27671233366433e-05
17430 0.00123382516720083
18805 2.26147332083038e-07
20178 1.42911697369463e-05
20654 0
20881 2.07142564968565e-05
21005 4.77069961313248e-09
21917 2.85353771959374e-05
21981 0.00050329400651894
22109 7.38685721224375e-06
22503 9.52620672517446e-05
22593 4.71171746063703e-09
23310 0.00121093340867851
23718 0
23723 0.00618168823360277
19253 0.00374865331252916
1930 4.70734562441066e-14
10103 0.00618440796660225
17591 0.00106930823151408
18656 0.00493176129585549
1924 0
19547 0
13836 1
21331 0.000116226070237757
24791 0.0046786164134911
7143 1.87030717652137e-05
348 8.79013021659603e-06
11445 1.50129778309083e-06
14446 0.000967274885041114
719 0.00121311037483363
2446 1.55431223447522e-15
5128 0.00112714653509227
5483 0.00540339013733449
7023 0.00614617671362216
10731 0.00261445279708894
3831 4.04025828792953e-07
4909 1.22577934114076e-06
4982 3.26405569239796e-14
9503 0.00236766093933516
14445 0.00516939570472819
15303 9.70398358798308e-05
15426 1.48037138103518e-12
16839 0.000264845917745671
18680 0
22749 9.90436399561645e-10
5882 0.0003652836526572
7379 1.20207609719536e-05
7900 1.64212514078832e-05
10419 1.51768849598888e-07
7152 5.3889983986366e-07
24524 4.76980066577148e-06
917 0.000379521968433938
21410 0.0011904857233821
868 2.07186004508308e-06
7157 1.39595061998676e-06
7513 0.00606295586870764
8236 0.00664826721912459
14709 6.32479816187193e-07
17346 0.000268057632438423
17492 4.03455047148782e-13
23452 0.00106343408745757
24160 5.92925708531311e-12
24932 1.86068938035078e-11
10894 1.28601112521221e-05
22816 2.34962438394604e-06
635 2.5934966555452e-06
965 0
1406 0.00201213652705079
1632 0.000784424305605103
2110 0.00584686493775433
3474 7.53553614921687e-05
4924 6.64358346114113e-10
5306 0.000263708084750736
5797 3.23517400768747e-06
6430 0.00569975666873579
6509 0.00248273565718549
6674 1.04840905179593e-07
6731 0.000119049350589928
6852 0.00154626486840803
7556 0.00189459791962676
8176 0.00377320129118708
8559 0.00112012322901711
9047 0.000151766438842738
9377 0.00573358161858051
9737 0.00227718116459585
9827 0.000495071921574719
9976 0.00568975956400086
10182 0.000278614013925371
10609 0.00509915375380299
11128 0.000963135097995282
11418 1.4388490399142e-12
11441 0.00125321247801968
11662 8.82149429722867e-05
11721 0.000324784641218989
12555 2.44167816965124e-07
14612 0.00569226523129152
15060 7.57278891028168e-06
15586 0.000764567069183708
16512 0.00278120643455571
16847 0.000159633312555307
17381 0.0010704465989142
17413 0.00584458151599321
18888 0
19844 0.00160515055618238
19951 0.00598515666860777
21014 0.00186962084293574
21022 4.98217785910304e-05
21685 4.99800504094594e-07
22399 2.11769262472572e-05
22823 0.000102892362842
24250 0.000238909820881372
24537 1.07085264912099e-05
2871 0.000192254588721186
3556 3.2129854332652e-13
20907 3.59176641673287e-06
22271 0.0055133082644977
11436 0
12744 0.00205587097379545
17122 1.86278590585953e-06
13199 1.9970516573764e-08
7242 1.05209290723884e-06
2008 0.0040479055635031
5664 0.000398771653863927
6245 0.000602571828562271
10930 0.00417870444439394
18403 0.00497833648552393
20026 0.00229949388167594
10482 0.0038855387433393
3330 0.000513304560526562
4933 0.000350848825833028
10035 0.00331332230574399
11952 0.000673376167031559
14300 0.00201244054201866
20498 7.7715611723761e-15
4069 0
13224 0
8219 1.55504306098564e-07
11298 0.00439728677362272
1480 7.59025510780331e-05
17928 0.00101910619081003
494 0.00377403978918611
11453 6.01995201465755e-08
21978 0.000211680786954327
3924 1.42501566102737e-10
9200 0.000275832950446975
15955 0.000765357089622221
18801 4.17864218782427e-08
1921 0.00231575251610283
3847 0.00582419225976261
4857 0.00400522213121424
5583 0.000667568302248567
7145 5.68183294816782e-05
9439 0.000282805938734421
10110 0.00462376499760975
19142 3.5527136788005e-15
22706 1.87337145796107e-09
23207 8.17604872693778e-10
23208 3.03835858694868e-07
9098 0
22075 6.66133814775094e-15
9390 0
9491 1.86149011893733e-05
5508 1.69668431526659e-08
489 0.00555678598377884
1951 0.000434797680296528
2066 1.15443412496141e-06
2437 0.00055125912509657
2630 0.00217019898073489
2910 5.27621127344169e-07
3256 6.86153179041415e-06
3666 0.00151573145219586
4175 0
6462 0.00565225052869855
6558 0.00103885379061353
6884 0.000227476502127955
7199 0.00506923901163259
7433 0.0032719285335252
7800 0.000401290113576147
8480 0.00588448821281662
8520 2.97331556586844e-06
9032 5.23521559436801e-09
9060 6.21724893790088e-15
10142 0.00612918742032043
10159 0.00565958815961964
10474 0.00256934176204415
10577 1.21897180127561e-08
11043 0.000705206740041375
11305 0
11791 0
11841 0.000608279371332121
12113 2.52953213930596e-12
12279 2.22044604925031e-15
12910 2.40295339182239e-10
13054 0.00340148197550671
13308 0.00477232605594902
13635 0.00156558631373127
14131 0.00518950295112519
14181 0.000320351147102493
15289 0.00321981648276681
15788 1.86928472700743e-10
15826 1.57938421307957e-05
16294 0.00566033060696702
16561 0.00551861886731075
17338 0.00598898621178612
17477 0.0043741678406336
18200 2.77945425564141e-08
18302 2.38110873729269e-06
18879 9.45994532708383e-08
18883 0.00142518626829591
19446 0.000851966472189103
20970 0.000149164436936577
21212 0.0058955370478011
21394 3.49028250745675e-09
22033 0.000290533820668348
22543 0.0028175303408251
22761 0.000620735870762612
23052 3.79317711352023e-06
23246 1.63024416299784e-07
24088 3.08512110491765e-06
24826 2.76083533212734e-05
1784 2.56972221279739e-12
4147 0.00343751231880418
9888 2.45509266971755e-06
9982 0.00379817686304595
12732 8.88178419700125e-16
13824 0.00408056779970056
14791 2.74467071292861e-09
17803 0.00450625464939947
20200 2.38697950294409e-13
21442 0.000866132395912045
22334 1.59097179874834e-11
16029 0.000190195249082259
5595 0
6490 0.000671913088507003
11776 0.00505839224466709
16802 0.00421178665799526
21422 0.00412125840164324
24461 2.22044604925031e-16
23943 0
16462 0.000176745955752788
668 8.24710130249429e-05
4465 0.00603906464663506
8128 0.00133972828461848
10227 0.00400332701542117
10864 0.00536903285768942
14795 0.000605836170951224
16074 0.000308207400481875
17390 9.82372627689188e-10
17527 0.00183958623403635
19207 0.00154301161646697
19863 0.00361343399151148
15307 0.0138635050006927
10597 1.0121817362041e-07
9331 0.000588047824064519
16313 0.0025975015991202
4491 0
13132 0.001982427114402
21966 0
22570 0.00365270862619949
3355 0.00493801817830419
13452 0.000270073314732278
23999 5.55682166947236e-11
5026 9.52698364642401e-10
3210 0.00017413306469638
3415 0.00105775930072138
4402 6.29811262364832e-07
5148 8.5999873888909e-11
8460 3.29476668170514e-10
9667 0.000166009862218597
11040 1.75415237890775e-14
15393 0.000503688439770222
15600 8.53502157838193e-10
3018 0.00337379841795171
5538 1.75852009222099e-05
10819 0.00170085027042544
16980 0.00423011265175954
21662 8.88178419700125e-16
2902 9.44252517222077e-05
24910 0.00356390563078146
1755 0
1505 8.63193451161592e-08
377 3.01081113337487e-05
18450 0.00453257467291568
5630 5.63761320110379e-05
10351 5.68232128017598e-11
12044 0
1968 2.13182435271353e-06
8622 3.81250586656279e-13
24557 0.00324846505455556
1363 4.11275514056175e-06
1728 6.94512891641352e-10
4826 1.325815037867e-06
5748 0.00125500289003844
6226 0.000932040244837173
9656 0.000164174061618505
10650 0.0020841008523943
10707 2.57834316406136e-05
13802 1.6044161696982e-06
14706 0.000147536909856472
14707 0.00270185337634632
14781 0.0057722594008468
18691 9.389246037661e-05
19892 4.2232883856741e-13
22896 0.000173567038540989
24448 0.00077076252765429
24908 1.37276626330785e-05
24918 0.00479320850603737
7596 0.00117169791896055
21303 0.000116999667240658
21435 0.00161696990915494
10398 1.45516931837619e-11
20757 1.50546242139171e-13
1225 0.000162379458468531
1771 0.00478400155168368
2108 3.69253110310552e-08
5519 0.00594768498884335
5645 0.00167769833365305
5650 5.44409903824317e-07
6522 0.00368256073310269
6812 0.00133427000389286
6841 2.95764891454775e-05
6847 0.000268871170000295
6906 7.31503647033449e-05
7068 0.00362631451555084
7099 0.00558158801399478
7828 2.63127486688219e-06
7907 1.60603645216195e-06
8447 0.00511886688035479
8455 0.000774981507662642
8722 4.99434272227539e-06
9233 0.00584514435063133
9583 0.00597681537409633
9681 0.00183233817420125
9846 0.00531225193855722
11107 0.000372218698431181
11269 7.38438472986935e-05
12605 0.000150767454241918
13647 2.22044604925031e-16
13675 0.000128074067075934
15287 7.51535242693446e-06
16227 0.00204030650556342
16307 0.00541052100100792
16309 3.38085304152358e-05
16813 2.21738418751949e-05
17948 1.19107129747942e-05
19070 1.88612093721119e-08
20039 0.00595495692388215
20136 0.00129977054697705
20524 9.41447527625927e-05
20831 1.76392237483114e-08
21412 0.0059479764979733
21982 4.25850576024622e-07
22270 0.000749815730022196
23148 0.0014451884720722
23840 6.3320133805167e-06
23842 2.60080845748689e-11
24491 3.43864226981516e-06
24823 0.00149882480401808
24637 0.00109093323942777
5607 4.51842365780664e-05
5200 3.90247834047841e-10
11385 4.48414534948149e-07
24083 3.10862446895044e-15
24751 0.00346573874212741
4363 1.45550214214474e-07
8552 4.09949851842839e-11
15595 0
21353 4.82047735061997e-11
22572 0
4780 2.99385849444889e-10
4927 0.00278373149055777
11429 1.25388588401165e-12
14517 0.00356571395305583
22077 3.25517390820096e-13
4727 2.00950367457153e-13
6497 0.000790911276281947
6936 3.36394498923198e-08
6959 0.00144931307911833
17767 1.22160668025728e-07
19809 1.3895660089247e-07
20112 0.00240503657309865
1889 4.56155335726294e-10
6260 4.21884749357559e-14
7990 3.61743017507354e-06
12231 8.26027912737004e-10
14374 1.20394226477138e-07
15276 6.76167118962567e-08
18515 0
21832 0.00536261768626434
23856 5.42565548045104e-10
24747 0.00249172919217511
8542 1.96047980083325e-06
3266 0.00169150489088021
3267 0.000164859829799746
8974 0.000154669319818002
13384 0.00737637314769468
14552 0.00492832867970394
14744 4.83895725890138e-05
22340 0.00324771346847241
22211 3.71159189648251e-05
7458 0.00253206247103988
14767 0.00525438669728662
16613 2.94463253780464e-09
949 1.24937271528403e-07
22531 2.27825706078377e-08
11293 1.11328996910132e-07
12321 1.22323766116317e-07
